,precipitation,potential_evapotranspiration,river_discharge,precipitation_vmm_catchment
2019-06-30,0.0,3.34,0.269,0.03
2019-07-01,0.0,3.85,0.266,0.02
2019-07-02,0.0,3.43,0.239,0.0
2019-07-03,0.0,3.85,0.265,0.01
2019-07-04,0.0,4.83,0.291,0.01
2019-07-05,0.0,4.38,0.293,0.15
2019-07-06,0.0,4.04,0.303,0.05
2019-07-07,0.00844180389626381,2.56,0.322,0.16
2019-07-08,0.0,3.09,0.311,0.0
2019-07-09,0.0,3.46,0.307,0.0
2019-07-10,0.004647445113368251,2.5,0.322,0.16
2019-07-11,0.0,2.8,0.31,0.02
2019-07-12,0.5660134320668547,3.01,0.333,4.48
2019-07-13,0.13919134433669525,2.05,0.36,0.11
2019-07-14,0.30901224650505577,2.6,0.323,0.16
2019-07-15,0.01123027096428476,1.9,0.311,0.0
2019-07-16,0.009294890226736501,2.72,0.277,0.0
2019-07-17,0.00278846706802095,3.84,0.261,0.0
2019-07-18,0.0055769341360419,1.68,0.262,0.09
2019-07-19,0.00278846706802095,2.83,0.252,0.07
2019-07-20,4.4268974844671645,3.1,0.529,7.21
2019-07-21,0.0,3.16,0.247,0.0
2019-07-22,0.0,4.11,0.174,0.0
2019-07-23,0.0,5.02,0.168,0.0
2019-07-24,0.01208335729475745,4.6,0.252,0.0
2019-07-25,0.009294890226736501,5.24,0.11,0.0
2019-07-26,0.00836540120406285,4.0,0.077,0.0
2019-07-27,15.611825133385466,0.27,0.658,16.64
2019-07-28,0.07660996904875685,0.66,0.476,0.0
2019-07-29,0.00278846706802095,3.99,0.205,0.0
2019-07-30,0.0,3.96,0.176,0.05
2019-07-31,0.25253556945780264,1.5,0.148,1.32
2019-08-01,0.0629812006306358,2.88,0.141,0.0
2019-08-02,0.16896591626255497,2.99,0.188,2.19
2019-08-03,0.08032792513945144,1.93,0.178,0.0
2019-08-04,0.020448758498820302,3.09,0.165,0.25
2019-08-05,1.411842937474877,3.12,0.162,0.5
2019-08-06,0.0055769341360419,2.43,0.164,0.0
2019-08-07,0.40660859388578907,3.23,0.157,0.61
2019-08-08,0.020260329351033137,2.76,0.151,0.03
2019-08-09,4.348939495551207,1.66,0.273,6.0
2019-08-10,0.763169629778423,2.7,0.201,0.89
2019-08-11,0.020260329351033137,1.75,0.154,0.0
2019-08-12,7.750523608111615,1.59,0.284,10.42
2019-08-13,0.6634906982512385,1.83,0.485,3.36
2019-08-14,4.037280375619255,1.93,0.225,3.48
2019-08-15,0.29433210688016215,1.11,0.378,1.22
2019-08-16,0.11604833334374756,2.24,0.192,0.33
2019-08-17,1.7835715527705807,0.62,0.197,1.38
2019-08-18,7.368533722746571,1.46,0.556,6.97
2019-08-19,0.0167308024081257,2.64,0.216,0.07
2019-08-20,0.0,2.72,0.2,0.0
2019-08-21,0.0,3.43,0.153,0.0
2019-08-22,0.0,3.73,0.151,0.0
2019-08-23,0.0,3.66,0.146,0.0
2019-08-24,0.0,4.14,0.175,0.0
2019-08-25,0.0,4.02,0.141,0.0
2019-08-26,0.0,3.71,0.123,0.0
2019-08-27,0.0,3.61,0.121,0.0
2019-08-28,4.07157634567959,2.33,0.357,11.03
2019-08-29,0.5599279017226269,2.33,0.176,1.23
2019-08-30,0.0,3.2,0.14,0.0
2019-08-31,0.0,3.06,0.131,0.0
2019-09-01,0.0,2.31,0.129,0.01
2019-09-02,0.0,2.91,0.126,0.01
2019-09-03,0.0,1.06,0.138,0.02
2019-09-04,3.2023693848706465,0.95,0.174,3.7
2019-09-05,0.0037179560906946004,2.34,0.199,0.33
2019-09-06,0.5747720584751999,1.97,0.15,1.06
2019-09-07,5.942184152858864,1.45,0.224,7.79
2019-09-08,0.525700370409033,1.87,0.261,1.16
2019-09-09,0.0,1.92,0.166,0.05
2019-09-10,0.0,2.28,0.141,0.0
2019-09-11,1.4857164301277064,0.57,0.15,1.87
2019-09-12,0.7099384799376319,1.99,0.161,0.14
2019-09-13,0.0,1.93,0.145,0.07
2019-09-14,0.07382150198073589,2.42,0.135,0.0
2019-09-15,0.0,2.27,0.192,0.0
2019-09-16,0.27983388522286046,0.91,0.142,0.25
2019-09-17,0.00278846706802095,1.83,0.126,0.0
2019-09-18,0.07382150198073589,1.79,0.109,0.05
2019-09-19,0.07382150198073589,1.61,0.088,0.02
2019-09-20,0.0,3.08,0.132,0.06
2019-09-21,0.0,2.06,0.124,0.01
2019-09-22,5.197818142864724,2.06,0.2,3.72
2019-09-23,0.02314301099294767,1.01,0.2,0.25
2019-09-24,9.289445597961679,0.31,0.458,10.91
2019-09-25,3.2668903868568675,0.04,0.425,3.57
2019-09-26,11.039635747758874,0.12,0.57,8.47
2019-09-27,0.31693559846462077,0.48,0.474,2.49
2019-09-28,4.095209605230743,0.46,0.233,4.34
2019-09-29,4.3218788875765,0.4,0.449,5.98
2019-09-30,1.18330997652069,0.87,0.397,1.03
2019-10-01,18.022683515510884,0.52,1.24,22.92
2019-10-02,2.2340404581805715,0.51,0.599,3.79
2019-10-03,0.0,0.78,0.301,0.13
2019-10-04,3.659410894758913,0.86,0.393,3.9
2019-10-05,0.3683518937371979,0.83,0.339,0.3
2019-10-06,13.956937983146428,0.34,0.802,15.86
2019-10-07,0.9598514990304259,0.59,0.744,1.27
2019-10-08,6.574146824206565,0.45,0.717,5.93
2019-10-09,1.119730665671057,0.12,0.395,2.47
2019-10-10,1.1358619128872007,0.76,0.334,2.17
2019-10-11,0.013506886234022093,0.75,0.249,0.41
2019-10-12,0.0,0.85,0.226,0.0
2019-10-13,2.998064530304232,0.98,0.25,4.73
2019-10-14,0.29648168480037,0.7,0.31,0.61
2019-10-15,0.0,0.21,0.243,0.21
2019-10-16,15.217566076856906,0.1,0.596,12.76
2019-10-17,1.756705430521508,0.49,1.02,1.3
2019-10-18,0.45802344418538143,0.52,0.346,1.19
2019-10-19,5.988881844449523,0.56,0.753,5.73
2019-10-20,0.45277463326291834,0.26,0.333,1.45
2019-10-21,3.803214604006159,0.35,0.544,2.95
2019-10-22,0.01688360779252762,0.43,0.349,0.04
2019-10-23,0.0037179560906946004,0.77,0.323,0.29
2019-10-24,2.214300025739222,1.14,0.257,0.96
2019-10-25,0.0,0.45,0.342,0.01
2019-10-26,0.9393052703676145,1.07,0.285,1.07
2019-10-27,4.502128510448418,0.37,0.485,3.26
2019-10-28,0.0,0.58,0.315,0.03
2019-10-29,0.0,0.75,0.287,0.1
2019-10-30,0.0,0.56,0.273,0.02
2019-10-31,0.0,0.5,0.279,0.01
2019-11-01,6.496048046311401,0.29,0.313,7.58
2019-11-02,2.95243855389616,0.96,0.79,3.41
2019-11-03,8.526005981177839,0.0,0.761,9.73
2019-11-04,2.1654091763117904,0.34,0.682,1.94
2019-11-05,0.15229044907484005,0.3,0.434,0.23
2019-11-06,1.8260861830207036,0.33,0.406,2.51
2019-11-07,6.563201997951712,0.18,0.77,6.51
2019-11-08,0.0037179560906946004,0.2,0.49,0.07
2019-11-09,0.4909797973417644,0.14,0.418,0.73
2019-11-10,0.0,0.28,0.381,0.0
2019-11-11,3.813575332773044,0.08,0.485,3.22
2019-11-12,0.08948312130039637,0.21,0.459,0.26
2019-11-13,2.451759429380099,0.18,0.421,2.19
2019-11-14,3.037099902624648,0.16,0.679,2.76
2019-11-15,0.0,0.23,0.489,0.35
2019-11-16,0.0,0.41,0.4,0.0
2019-11-17,0.0,0.2,0.391,0.0
2019-11-18,3.657152091370868,0.08,0.451,4.72
2019-11-19,0.07846894709410414,0.04,0.487,0.27
2019-11-20,0.00836540120406285,0.08,0.396,0.01
2019-11-21,0.2539788098540928,0.13,0.404,0.14
2019-11-22,0.1775394580714305,0.34,0.369,0.49
2019-11-23,0.617632623820594,0.05,0.406,1.65
2019-11-24,0.0,0.18,0.399,0.0
2019-11-25,0.05209216419854012,0.26,0.378,0.23
2019-11-26,1.3892506576336963,0.02,0.393,0.86
2019-11-27,13.706541957963882,0.15,1.04,17.07
2019-11-28,4.139753830792308,0.07,1.33,3.9
2019-11-29,1.7233136282590422,0.15,0.975,1.94
2019-11-30,0.006506423158715551,0.1,0.631,0.01
2019-12-01,0.0,0.19,0.542,0.01
2019-12-02,0.23540684128231243,0.23,0.488,0.25
2019-12-03,0.00278846706802095,0.02,0.472,0.0
2019-12-04,0.15229044907484005,0.08,0.465,0.0
2019-12-05,0.08125741416212509,0.23,0.452,0.01
2019-12-06,8.70019032872312,0.08,0.832,8.89
2019-12-07,0.0,0.0,0.808,0.01
2019-12-08,8.649940321058873,0.12675,0.922,6.58
2019-12-09,7.462353076416033,0.0,1.68,7.57
2019-12-10,0.0,0.56,1.09,0.14
2019-12-11,3.173771410883976,0.05,0.964,2.68
2019-12-12,2.341211083919625,0.12,0.83,4.49
2019-12-13,15.801017192416374,0.0,3.18,14.07
2019-12-14,7.324687342787456,0.11115259740259739,2.6,7.25
2019-12-15,3.092792752334646,0.11137987012987013,1.71,3.72
2019-12-16,1.0064609436668177,0.01,1.17,1.34
2019-12-17,1.4835387299949447,0.51,1.04,1.59
2019-12-18,0.0,0.0,0.901,0.02
2019-12-19,0.4080241666718738,0.35,0.832,1.06
2019-12-20,7.203197149976315,0.09,1.7,7.46
2019-12-21,3.0008629420589856,0.23,1.19,2.37
2019-12-22,8.278828537068556,0.0,2.49,8.76
2019-12-23,1.663185996687131,0.07,1.74,2.04
2019-12-24,1.2001528053844022,0.22,1.27,1.26
2019-12-25,0.16344431734692383,0.06,1.06,0.22
2019-12-26,4.238104349366537,0.16,0.981,6.08
2019-12-27,1.647764886145571,0.17,1.6,1.66
2019-12-28,0.0,0.06,1.0,0.0
2019-12-29,0.007435912181389201,0.27,0.917,3.29
2019-12-30,0.0,0.24,0.857,1.28
2019-12-31,0.0,0.28,0.771,0.0
2020-01-01,0.0,0.12,0.741,0.0
2020-01-02,0.0,0.21,0.713,0.0
2020-01-03,4.272036036681621,0.0,0.935,4.56
2020-01-04,0.08876972903571526,0.11,0.778,0.22
2020-01-05,0.08505177294502066,0.19,0.645,0.02
2020-01-06,0.7641445982929947,0.26,0.656,0.75
2020-01-07,0.00278846706802095,0.08,0.673,0.0
2020-01-08,3.311755234081179,0.0,0.667,2.36
2020-01-09,1.7488293686709537,0.07,0.965,1.39
2020-01-10,5.586031807666803,0.0,1.34,4.18
2020-01-11,0.0,0.48,0.931,0.0
2020-01-12,0.22278396457906596,0.18,0.817,0.19
2020-01-13,0.4669738442898313,0.22,0.765,0.19
2020-01-14,2.234615601352446,0.33,0.822,3.07
2020-01-15,2.191634598795938,0.36,0.919,3.07
2020-01-16,0.01208335729475745,0.19,0.775,0.0
2020-01-17,0.4979704046885582,0.45,0.75,0.47
2020-01-18,0.14764300396147179,0.04,0.667,0.0
2020-01-19,0.8284926366277197,0.3,0.637,0.4
2020-01-20,0.08032792513945144,0.2,0.555,0.0
2020-01-21,0.0,0.3,0.595,0.0
2020-01-22,0.0,0.29,0.586,0.0
2020-01-23,0.0,0.46,0.569,0.0
2020-01-24,0.00278846706802095,0.18,0.575,0.0
2020-01-25,0.0793984361167778,0.28,0.546,0.0
2020-01-26,0.8820064301901915,0.23,0.553,0.91
2020-01-27,8.401424072499834,0.03,0.827,8.2
2020-01-28,3.8437820982148883,0.46,1.83,3.67
2020-01-29,0.0,0.3,0.967,0.0
2020-01-30,1.43749828299436,0.17,0.81,1.58
2020-01-31,0.0,0.38,0.587,0.0
2020-02-01,7.551882667578964,0.25,1.85,7.23
2020-02-02,1.6091015748071475,0.44,2.26,5.95
2020-02-03,8.61950001262147,0.21,1.74,10.29
2020-02-04,3.8804498073235507,0.17,2.88,2.47
2020-02-05,0.0,0.31,1.89,0.0
2020-02-06,0.0,0.22,1.34,0.0
2020-02-07,0.00278846706802095,0.62,1.16,0.0
2020-02-08,5.267511464122988,0.12,1.31,5.04
2020-02-09,5.165129610263768,0.73,1.68,8.11
2020-02-10,4.81539497686256,1.04,2.37,3.74
2020-02-11,0.0,1.44,1.83,0.02
2020-02-12,0.0,0.69,1.2,0.0
2020-02-13,10.107825881795574,0.35,2.61,12.6
2020-02-14,0.15148609782636294,0.68,1.89,0.26
2020-02-15,0.07382150198073589,1.18,1.39,0.03
2020-02-16,8.606769810025721,1.2,1.88,25.92
2020-02-17,2.46599896473348,1.07,2.34,1.56
2020-02-18,4.090074176778631,0.75,1.38,4.03
2020-02-19,3.4027739997346464,0.67,2.11,2.86
2020-02-20,7.459445617109883,0.62,1.97,6.87
2020-02-21,0.0,0.89,2.37,0.0
2020-02-22,0.6998115708522129,0.56,1.51,0.96
2020-02-23,5.222849155527991,0.18,1.74,3.72
2020-02-24,4.564003548212439,0.49,1.92,3.2
2020-02-25,4.846508175321735,0.58,2.32,7.19
2020-02-26,10.288443594355691,0.42,5.19,7.49
2020-02-27,9.031395931139077,0.06,5.37,8.98
2020-02-28,5.730584078339768,0.49,4.26,6.28
2020-02-29,0.7925495315270159,0.75,3.74,1.54
2020-03-01,0.037143937143560755,0.95,2.17,0.38
2020-03-02,5.197604847094482,0.16,2.31,4.2
2020-03-03,1.3174765628460945,0.75,1.85,1.25
2020-03-04,1.8209882779073092,0.64,1.6,2.81
2020-03-05,17.706964750353702,0.09,5.52,17.13
2020-03-06,6.924342032418693,0.52,9.38,5.96
2020-03-07,0.0037179560906946004,1.05,3.42,0.0
2020-03-08,1.2324346456295867,0.28,2.25,1.74
2020-03-09,1.9688051547249732,0.94,1.88,1.56
2020-03-10,16.56045802000495,0.35,7.58,16.28
2020-03-11,13.204435147506043,0.53,8.48,11.08
2020-03-12,3.011711199562266,1.64,5.75,3.1
2020-03-13,0.0934837211127717,1.11,2.75,0.44
2020-03-14,0.5621914056737537,0.86,2.06,0.85
2020-03-15,0.0,0.7,1.7,0.0
2020-03-16,0.0,0.67,1.48,0.0
2020-03-17,0.0,1.66,1.27,0.0
2020-03-18,0.0,2.0,1.17,0.0
2020-03-19,0.0,1.06,1.06,0.0
2020-03-20,3.2354293537270875,0.59,1.03,3.14
2020-03-21,0.07753945807143049,2.93,1.16,0.02
2020-03-22,0.0,3.9,0.946,0.0
2020-03-23,0.0,2.74,0.832,0.0
2020-03-24,0.0,2.29,0.802,0.0
2020-03-25,0.0,2.94,0.755,0.0
2020-03-26,0.0,3.76,0.728,0.0
2020-03-27,0.0,2.57,0.695,0.0
2020-03-28,0.0,3.04,0.681,0.05
2020-03-29,0.08530674905649602,4.18,0.603,0.22
2020-03-30,0.0037179560906946004,2.02,0.604,0.02
2020-03-31,0.0,2.84,0.603,0.0
2020-04-01,0.0,2.14,0.603,0.0
2020-04-02,0.0,1.36,0.603,0.0
2020-04-03,0.0,1.75,0.581,0.0
2020-04-04,0.0,2.25,0.555,0.0
2020-04-05,0.0,3.77,0.548,0.0
2020-04-06,0.0,2.38,0.529,0.02
2020-04-07,0.0,2.94,0.487,0.0
2020-04-08,0.0,2.84,0.522,0.0
2020-04-09,0.0,3.67,0.472,0.0
2020-04-10,0.0,3.77,0.489,0.0
2020-04-11,0.0,3.32,0.477,0.03
2020-04-12,0.08272967818338532,2.33,0.482,0.99
2020-04-13,0.0,3.58,0.47,0.0
2020-04-14,0.0,2.39,0.458,0.0
2020-04-15,0.0,3.05,0.46,0.0
2020-04-16,0.0,2.78,0.467,0.0
2020-04-17,3.0263529144360244,3.43,0.459,0.0
2020-04-18,14.772006647412523,1.02,1.41,13.87
2020-04-19,0.0,2.18,0.642,0.0
2020-04-20,0.0,6.14,0.506,0.0
2020-04-21,0.0,6.44,0.448,0.0
2020-04-22,0.0,5.78,0.368,0.0
2020-04-23,0.0,3.69,0.406,0.0
2020-04-24,0.0,3.63,0.648,0.0
2020-04-25,0.0,2.95,0.552,0.0
2020-04-26,0.0,3.14,0.422,0.0
2020-04-27,0.0,3.24,0.205,0.0
2020-04-28,6.413572442827075,0.59,0.532,8.14
2020-04-29,1.6072671944906276,1.25,0.555,1.76
2020-04-30,6.044418998829149,2.69,0.83,9.72
2020-05-01,5.8499858083430505,1.96,0.902,6.55
2020-05-02,0.9143027377687512,2.6,0.683,3.47
2020-05-03,0.681418175699707,1.51,0.476,1.33
2020-05-04,0.09721153293197907,2.37,0.506,0.05
2020-05-05,0.0,4.79,0.432,0.0
2020-05-06,0.0,4.59,0.426,0.0
2020-05-07,0.0,3.37,0.412,0.0
2020-05-08,0.0,3.78,0.428,0.0
2020-05-09,0.0,4.83,0.421,0.0
2020-05-10,1.287282454120512,1.12,0.472,3.43
2020-05-11,0.0,6.31,0.446,0.01
2020-05-12,0.0,2.13,0.395,0.0
2020-05-13,0.00278846706802095,3.92,0.411,0.0
2020-05-14,0.0,5.23,0.386,0.0
2020-05-15,0.0,4.48,0.363,0.0
2020-05-16,0.0,2.99,0.353,0.0
2020-05-17,0.0,3.35,0.348,0.0
2020-05-18,0.0,3.66,0.339,0.0
2020-05-19,0.0,4.02,0.318,0.0
2020-05-20,0.00844180389626381,4.36,0.277,0.0
2020-05-21,0.010130164675516569,3.99,0.299,0.0
2020-05-22,0.43885010980450617,1.87,0.292,0.63
2020-05-23,0.0,3.13,0.298,0.12
2020-05-24,0.0,1.48,0.277,0.0
2020-05-25,0.00844180389626381,4.22,0.274,0.0
2020-05-26,0.01688360779252762,4.31,0.238,0.0
2020-05-27,0.00844180389626381,5.5,0.236,0.0
2020-05-28,0.00844180389626381,6.19,0.257,0.0
2020-05-29,0.0,5.58,0.246,0.0
2020-05-30,0.0,6.12,0.234,0.0
2020-05-31,0.0,6.4,0.225,0.0
2020-06-01,0.0,6.13,0.224,0.0
2020-06-02,0.0,4.31,0.229,0.03
2020-06-03,0.0,3.71,0.234,0.0
2020-06-04,0.312824417169644,1.42,0.242,0.22
2020-06-05,5.816627097749849,1.57,0.399,2.79
2020-06-06,1.4106729396741033,3.24,0.275,3.22
2020-06-07,2.981347017131157,3.2,0.251,1.4
2020-06-08,4.8179697903084895,1.29,0.258,2.07
2020-06-09,0.0,2.02,0.212,0.0
2020-06-10,0.0,2.81,0.186,0.0
2020-06-11,0.10542412875164,4.27,0.176,0.33
2020-06-12,0.0,2.51,0.166,1.27
2020-06-13,0.0,4.48,0.192,0.09
2020-06-14,0.0,3.32,0.142,0.01
2020-06-15,0.0,3.74,0.125,0.03
2020-06-16,3.1948740694245523,3.53,0.199,6.41
2020-06-17,25.674751696895857,1.38,1.34,24.94
2020-06-18,12.259388285563642,2.63,2.01,11.02
2020-06-19,0.0,3.05,0.28,0.01
2020-06-20,0.0,3.2,0.185,0.01
2020-06-21,2.7735847923533017,2.03,0.162,2.33
2020-06-22,0.07382150198073589,4.22,0.21,0.0
2020-06-23,0.0,5.6,0.137,0.08
2020-06-24,0.0,6.78,0.115,0.01
2020-06-25,0.0,6.43,0.11,0.0
2020-06-26,2.4482903928230333,3.2,0.128,0.23
2020-06-27,0.7510633054365424,1.99,0.218,1.54
2020-06-28,0.004647445113368251,3.93,0.174,0.05
2020-06-29,0.0,2.97,0.137,0.0
2020-06-30,4.947296979907981,0.82,0.244,4.83
2020-07-01,19.965260347994494,2.09,1.4,16.11
2020-07-02,0.4028498588662787,2.71,0.229,1.42
2020-07-03,0.0,3.27,0.162,0.0
2020-07-04,3.0383335574431403,0.81,0.149,3.36
2020-07-05,0.23497139217622978,2.5,0.214,0.03
2020-07-06,0.0,2.63,0.143,0.01
2020-07-07,0.0,2.99,0.128,0.21
2020-07-08,5.679124203150625,0.53,0.286,6.32
2020-07-09,0.1929995369246935,1.95,0.213,0.5
2020-07-10,0.23085686633293534,2.85,0.163,0.67
2020-07-11,0.0,4.23,0.146,0.0
2020-07-12,0.07382150198073589,4.64,0.132,0.0
2020-07-13,0.0,4.45,0.12,0.0
2020-07-14,0.752252925736122,0.85,0.135,1.63
2020-07-15,0.3091322291138219,1.56,0.217,2.58
2020-07-16,1.9803068576676617,1.11,0.179,0.79
2020-07-17,0.0,2.4,0.16,0.1
2020-07-18,0.0,2.88,0.132,0.0
2020-07-19,0.07753945807143049,3.2,0.116,0.12
2020-07-20,1.2871057802765704,4.38,0.103,0.93
2020-07-21,0.0,3.79,0.075,0.0
2020-07-22,0.0,3.9,0.076,0.0
2020-07-23,0.0,3.57,0.068,0.07
2020-07-24,0.13924007941869082,1.45,0.147,3.98
2020-07-25,4.692734705084706,1.26,0.123,4.87
2020-07-26,0.4400720982773733,2.45,0.23,0.83
2020-07-27,0.30599457136043196,3.09,0.089,0.63
2020-07-28,0.5520710967267499,2.56,0.06,0.16
2020-07-29,0.0111538682720838,3.66,0.052,0.0
2020-07-30,0.01394233534010475,4.43,0.047,0.0
2020-07-31,0.37615155289555113,5.05,0.042,2.08
2020-08-01,0.37057461875950926,3.59,0.042,1.29
2020-08-02,0.0241667145895149,3.44,0.039,0.0
2020-08-03,1.309640825322008,1.71,0.21,3.84
2020-08-04,0.015801313385452053,3.27,0.144,0.0
2020-08-05,0.018589780453473002,4.64,,0.0
2020-08-06,0.0278846706802095,4.04,0.03,0.0
2020-08-07,0.0223077365441676,4.56,0.026,0.0
2020-08-08,0.02881415970288315,4.7,0.023,0.27
2020-08-09,0.01208335729475745,5.54,0.021,0.02
2020-08-10,0.014871824362778402,4.15,0.019,0.0
2020-08-11,0.06487580243936834,1.92,0.043,0.72
2020-08-12,0.01394233534010475,4.02,0.038,0.06
2020-08-13,20.221470771605617,3.09,1.23,35.36
2020-08-14,3.721024455042511,0.71,1.26,5.2
2020-08-15,2.7744172580220523,3.0,0.194,9.0
2020-08-16,2.313902099971857,2.17,0.302,4.09
2020-08-17,0.4982024137529105,2.3,,2.31
2020-08-18,0.00836540120406285,2.49,0.041,0.01
2020-08-19,6.3988141788510875,2.54,0.071,4.9
2020-08-20,0.770760246919547,2.98,,0.48
2020-08-21,0.09603502395100992,4.11,0.071,0.41
2020-08-22,0.3610214078729798,1.76,0.054,0.92
2020-08-23,3.0425282773370217,1.86,0.053,1.18
2020-08-24,1.2213673124641249,2.08,0.128,2.23
2020-08-25,1.3931570428721778,1.37,0.099,2.5
2020-08-26,0.01215975998695841,1.43,0.085,0.22
2020-08-27,0.03824404343232895,2.08,0.05,0.87
2020-08-28,8.44825440341552,1.94,0.584,15.38
2020-08-29,0.9831735380449962,1.07,0.193,0.67
2020-08-30,8.58622051148153,1.15,0.378,5.65
2020-08-31,0.0,2.0,,0.0
2020-09-01,0.0,2.13,,0.0
2020-09-02,0.0,1.65,0.06,0.0
2020-09-03,0.2500217899582826,1.32,0.056,0.65
2020-09-04,1.2046263776415782,1.76,0.065,0.81
2020-09-05,0.10220021257753638,2.11,0.061,0.59
2020-09-06,0.0,1.88,0.053,0.0
2020-09-07,0.0,1.77,,0.0
2020-09-08,0.09324655688298897,0.67,,0.04
2020-09-09,0.0,2.2,0.053,0.01
2020-09-10,0.00278846706802095,2.48,0.05,0.02
2020-09-11,0.0,1.84,0.047,0.0
2020-09-12,0.0,1.72,0.048,0.0
2020-09-13,0.0,1.82,0.039,0.0
2020-09-14,0.08147045259655346,2.16,0.032,0.0
2020-09-15,0.0,2.5,0.028,0.0
2020-09-16,0.0,2.38,0.025,0.0
2020-09-17,0.0,3.11,0.029,0.0
2020-09-18,0.0,3.02,0.023,0.0
2020-09-19,0.0,2.67,0.036,0.0
2020-09-20,0.0,2.49,0.037,0.0
2020-09-21,0.0,1.64,0.019,0.0
2020-09-22,0.08147045259655346,1.35,0.022,0.0
2020-09-23,6.342856182942372,1.03,0.058,9.43
2020-09-24,3.3446495817041053,0.93,0.192,3.65
2020-09-25,12.361445286324429,0.59,0.411,23.9
2020-09-26,53.163721852318446,0.24,5.21,57.82
2020-09-27,19.1,1.09,3.85,17.66
2020-09-28,11.538394136787202,0.19,1.63,9.23
2020-09-29,0.08505177294502066,0.47,0.834,0.11
2020-09-30,0.024490137240011353,0.91,0.323,0.04
2020-10-01,11.233327975120588,0.18,0.781,10.38
2020-10-02,6.050108145129498,0.33,0.732,7.41
2020-10-03,4.10747137493999,0.65,0.884,4.32
2020-10-04,1.9332936293475922,1.31,0.446,2.74
2020-10-05,6.686910204860364,0.96,0.788,7.72
2020-10-06,5.185941570160015,0.92,0.56,3.09
2020-10-07,0.0,0.7,0.355,0.02
2020-10-08,12.040013327531456,0.33,0.4,4.16
2020-10-09,0.6623929461401512,0.54,0.603,0.89
2020-10-10,2.1406391963378475,0.82,0.444,6.14
2020-10-11,6.919889616591527,0.5,0.963,7.03
2020-10-12,2.1741454681918007,0.96,0.649,1.73
2020-10-13,4.111264538712906,0.25,0.58,5.59
2020-10-14,0.07382150198073589,0.55,0.508,0.03
2020-10-15,0.07382150198073589,1.22,0.306,0.01
2020-10-16,0.0,1.0,0.278,0.0
2020-10-17,0.004647445113368251,0.58,0.266,0.17
2020-10-18,0.14279727397180364,0.45,0.254,0.62
2020-10-19,0.0,0.74,0.249,0.0
2020-10-20,0.3171306277508231,0.55,0.246,0.68
2020-10-21,10.04063124018467,1.26,0.917,10.25
2020-10-22,0.050650823377582845,0.19,0.386,0.03
2020-10-23,0.08032792513945144,0.61,0.307,0.22
2020-10-24,0.3353126267084189,0.82,0.288,0.1
2020-10-25,4.604751060813427,0.27,0.558,6.75
2020-10-26,0.0,0.42,0.332,0.02
2020-10-27,3.0814767665102156,0.39,0.398,3.15
2020-10-28,20.50330456482704,0.35,2.47,28.83
2020-10-29,1.7656576412430705,0.21,3.44,1.86
2020-10-30,0.39457587124836,0.47,0.933,0.05
2020-10-31,1.0111669795906941,0.59,0.682,1.49
2020-11-01,1.5214546502136952,0.26,0.617,1.48
2020-11-02,4.433636021233012,0.25,0.897,3.07
2020-11-03,0.0,0.26,0.66,0.05
2020-11-04,0.00278846706802095,0.23,0.476,0.06
2020-11-05,0.013012846317431102,0.31,0.432,0.0
2020-11-06,0.007435912181389201,0.54,0.414,0.0
2020-11-07,0.00278846706802095,0.43,0.408,0.0
2020-11-08,0.0,0.68,0.382,0.0
2020-11-09,0.00278846706802095,0.39,0.363,0.0
2020-11-10,4.859443717534549,0.14,0.612,7.57
2020-11-11,0.0,0.32,0.534,0.0
2020-11-12,2.082760601383688,0.04,0.551,2.73
2020-11-13,2.624555239230715,0.13,0.459,1.26
2020-11-14,0.00278846706802095,0.47,0.519,0.24
2020-11-15,11.06648025897559,0.18,1.4,14.09
2020-11-16,0.6198117689263403,0.16,1.25,0.48
2020-11-17,0.0,0.49,0.694,0.0
2020-11-18,0.2680739505785995,0.7,0.577,0.14
2020-11-19,2.2227600961195266,0.21,0.565,2.33
2020-11-20,0.006506423158715551,0.33,0.517,0.03
2020-11-21,0.0,0.61,0.479,0.01
2020-11-22,1.772999338850566,0.15,0.503,1.17
2020-11-23,0.00844180389626381,0.31,0.495,0.01
2020-11-24,0.0,0.17,0.461,0.0
2020-11-25,0.0,0.24,0.453,0.0
2020-11-26,0.0,0.28,0.416,0.0
2020-11-27,0.0,0.13,0.411,0.0
2020-11-28,0.0,0.04,0.405,0.0
2020-11-29,0.0,0.28,0.379,0.0
2020-11-30,7.081226490961823,0.23,0.43,8.2
2020-12-01,18.320283839958726,0.18,3.93,21.95
2020-12-02,0.018666183145673962,0.1,1.51,0.06
2020-12-03,4.806672428819948,0.05,1.22,3.5
2020-12-04,3.179294365814372,0.37,2.27,2.3
2020-12-05,0.0,0.42,1.1,0.0
2020-12-06,0.0,0.02,0.848,0.0
2020-12-07,0.0,0.32,0.76,0.0
2020-12-08,0.09117148207964913,0.18,0.676,0.44
2020-12-09,0.045585741039824566,0.22,0.616,0.09
2020-12-10,0.0,0.14,0.601,0.0
2020-12-11,6.0911115352543765,0.12,0.961,5.46
2020-12-12,1.739568657234618,0.0,0.928,2.16
2020-12-13,0.2583792350091656,0.15,0.938,0.13
2020-12-14,6.170464037276908,0.17,1.05,9.24
2020-12-15,1.5482767379438542,0.0,1.57,2.46
2020-12-16,0.009294890226736501,0.02,1.04,0.04
